Title,Cinema Name,Friday 08,Monday 11,Saturday 09,Sunday 10,Tuesday 12
A Legend,Cairo Festival Scene Cinema,"07:30 PM, 10:00 PM, 12:30 AM","07:30 PM, 10:00 PM, 12:30 AM","07:30 PM, 10:00 PM, 12:30 AM","07:30 PM, 10:00 PM, 12:30 AM","07:30 PM, 10:00 PM, 12:30 AM"
Alhayat Baed Siham,Zawya Cinema,02:00 PM,,,,
Bershama,AGAMY STAR Cinema,"01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM"
Bershama,Al Noras Theater Cinema,"03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM","03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM","03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM","03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM","03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM"
Bershama,Al-Rehab Theater Cinema,"04:00 PM, 10:30 AM, 12:00 AM","04:00 PM, 10:30 AM, 12:00 AM","04:00 PM, 10:30 AM, 12:00 AM","04:00 PM, 10:30 AM, 12:00 AM","04:00 PM, 10:30 AM, 12:00 AM"
Bershama,Alex. Metro Cinema,"02:30 PM, 04:30 PM, 06:30 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 04:30 PM, 06:30 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 04:30 PM, 06:30 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 04:30 PM, 06:30 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:30 PM","02:30 PM, 04:30 PM, 06:30 PM, 09:30 PM, 10:30 AM, 12:00 AM, 12:30 PM"
Bershama,Alshab Al-Bahr Al-Aazam Lib...,"02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM"
Bershama,Alshab Al-Qanater Charity ...,"02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM"
Bershama,Alshab Kasr Cinema Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Alshab Qena Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Alshab Sadat Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Alshab Sharm El-Shaikh Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 10:00 AM, 12:00 PM"
Bershama,Alshab Zagazig Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Arkan Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
Bershama,CINE MAX EL MINYA Cinema,"03:30 PM, 06:00 PM, 09:00 PM","03:30 PM, 06:00 PM, 09:00 PM","03:30 PM, 06:00 PM, 09:00 PM","03:30 PM, 06:00 PM, 09:00 PM","03:30 PM, 06:00 PM, 09:00 PM"
Bershama,Cairo Festival Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Cairo Festival VIP Scene C...,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Cairo Mall Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM"
Bershama,Cine Max Cinema,"01:00 PM, 04:00 PM, 06:30 PM, 09:00 PM, 10:30 AM, 11:30 PM","01:00 PM, 04:00 PM, 06:30 PM, 09:00 PM, 10:30 AM, 11:30 PM","01:00 PM, 04:00 PM, 06:30 PM, 09:00 PM, 10:30 AM, 11:30 PM","01:00 PM, 04:00 PM, 06:30 PM, 09:00 PM, 10:30 AM, 11:30 PM","01:00 PM, 04:00 PM, 06:30 PM, 09:00 PM, 10:30 AM, 11:30 PM"
Bershama,City Stars Cinema,"01:00 AM, 01:15 PM, 04:00 PM, 07:00 PM, 09:15 PM, 10:00 PM, 10:15 AM, 12:15 AM","01:00 AM, 01:15 PM, 04:00 PM, 07:00 PM, 09:15 PM, 10:00 PM, 10:15 AM, 12:15 AM","01:00 AM, 01:15 PM, 04:00 PM, 07:00 PM, 09:15 PM, 10:00 PM, 10:15 AM, 12:15 AM","01:00 AM, 01:15 PM, 04:00 PM, 07:00 PM, 09:15 PM, 10:00 PM, 10:15 AM, 12:15 AM","01:00 AM, 01:15 PM, 04:00 PM, 07:00 PM, 09:15 PM, 10:00 PM, 10:15 AM, 12:15 AM"
Bershama,Cosmos Cinema,"01:00 PM, 03:00 PM, 06:00 PM, 09:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 09:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 09:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 09:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 09:00 PM, 10:00 AM"
Bershama,Damanhour Alshab Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Dandy Mall Cinema,"01:00 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM","01:00 PM, 04:00 PM, 07:00 PM, 09:30 PM, 10:30 AM, 12:00 AM"
Bershama,Deeb Mall Cinema,"03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 12:30 PM","03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 12:30 PM","03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 12:30 PM","03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 12:30 PM","03:00 PM, 05:30 PM, 08:00 PM, 10:00 AM, 12:30 PM"
Bershama,Diamond Bandar Maadi Cinema,"01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 11:00 AM, 12:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 11:00 AM, 12:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 11:00 AM, 12:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 11:00 AM, 12:00 PM","01:00 PM, 02:00 PM, 03:00 PM, 04:00 PM, 05:00 PM, 06:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 11:00 AM, 12:00 PM"
Bershama,Diamond Marseille Park Cinema,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 09:00 PM, 10:00 AM, 12:00 PM"
Bershama,Diana Cinema,"01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM","01:00 PM, 03:00 PM, 06:00 PM, 10:00 AM"
Bershama,District 5 Scene Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Donia Ismailia Cinema,"02:30 PM, 07:00 PM, 09:00 PM, 10:30 AM","02:30 PM, 07:00 PM, 09:00 PM, 10:30 AM","02:30 PM, 07:00 PM, 09:00 PM, 10:30 AM","02:30 PM, 07:00 PM, 09:00 PM, 10:30 AM","02:30 PM, 07:00 PM, 09:00 PM, 10:30 AM"
Bershama,Donia Porto El sokhna Cinema,"04:30 PM, 06:30 PM, 09:00 PM, 11:30 PM","04:30 PM, 06:30 PM, 09:00 PM, 11:30 PM","04:30 PM, 06:30 PM, 09:00 PM, 11:30 PM","04:30 PM, 06:30 PM, 09:00 PM, 11:30 PM","04:30 PM, 06:30 PM, 09:00 PM, 11:30 PM"
Bershama,Downtown Cinema,"02:30 PM, 05:00 PM, 07:15 PM, 09:45 PM, 10:00 AM, 12:00 AM, 12:15 PM","02:30 PM, 05:00 PM, 07:15 PM, 09:45 PM, 10:00 AM, 12:00 AM, 12:15 PM","02:30 PM, 05:00 PM, 07:15 PM, 09:45 PM, 10:00 AM, 12:00 AM, 12:15 PM","02:30 PM, 05:00 PM, 07:15 PM, 09:45 PM, 10:00 AM, 12:00 AM, 12:15 PM","02:30 PM, 05:00 PM, 07:15 PM, 09:45 PM, 10:00 AM, 12:00 AM, 12:15 PM"
Bershama,El Amir Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM, 11:00 PM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM, 11:00 PM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM, 11:00 PM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM, 11:00 PM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 08:00 PM, 09:00 PM, 10:00 PM, 11:00 PM"
Bershama,El.Sadaka Cinema,"01:00 PM, 05:00 PM, 09:00 PM, 11:00 PM","01:00 PM, 05:00 PM, 09:00 PM, 11:00 PM","01:00 PM, 05:00 PM, 09:00 PM, 11:00 PM","01:00 PM, 05:00 PM, 09:00 PM, 11:00 PM","01:00 PM, 05:00 PM, 09:00 PM, 11:00 PM"
Bershama,Elanfoshy Alshab Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Falcon Valley Cinema,"02:00 AM, 02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 AM, 12:00 AM, 12:00 PM","02:00 AM, 02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 AM, 12:00 AM, 12:00 PM","02:00 AM, 02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 AM, 12:00 AM, 12:00 PM","02:00 AM, 02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 AM, 12:00 AM, 12:00 PM","02:00 AM, 02:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 AM, 12:00 AM, 12:00 PM"
Bershama,Future Mall Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 09:00 PM, 11:00 AM"
Bershama,Galaxy Cineplex Mall of Ara...,"01:00 AM, 01:00 PM, 01:30 PM, 03:30 PM, 04:00 PM, 06:00 PM, 07:00 PM, 08:15 PM, 09:00 PM, 10:30 AM, 10:45 PM, 11:00 AM, 12:00 AM","01:00 AM, 01:00 PM, 01:30 PM, 03:30 PM, 04:00 PM, 06:00 PM, 07:00 PM, 08:15 PM, 09:00 PM, 10:30 AM, 10:45 PM, 11:00 AM, 12:00 AM","01:00 AM, 01:00 PM, 01:30 PM, 03:30 PM, 04:00 PM, 06:00 PM, 07:00 PM, 08:15 PM, 09:00 PM, 10:30 AM, 10:45 PM, 11:00 AM, 12:00 AM","01:00 AM, 01:00 PM, 01:30 PM, 03:30 PM, 04:00 PM, 06:00 PM, 07:00 PM, 08:15 PM, 09:00 PM, 10:30 AM, 10:45 PM, 11:00 AM, 12:00 AM","01:00 AM, 01:00 PM, 01:30 PM, 03:30 PM, 04:00 PM, 06:00 PM, 07:00 PM, 08:15 PM, 09:00 PM, 10:30 AM, 10:45 PM, 11:00 AM, 12:00 AM"
Bershama,Galaxy El.Manyal Cinema,"01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:45 PM, 09:30 PM, 11:00 AM, 12:00 AM"
Bershama,Galaxy ElMaadi Cinema,"01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM","01:00 AM, 01:20 PM, 03:40 PM, 06:00 PM, 08:20 PM, 10:40 PM, 11:00 AM"
Bershama,Galaxy ElMaadi VIP Cinema,"02:20 PM, 04:40 PM, 07:00 PM, 09:20 PM, 11:40 PM, 12:00 PM","02:20 PM, 04:40 PM, 07:00 PM, 09:20 PM, 11:40 PM, 12:00 PM","02:20 PM, 04:40 PM, 07:00 PM, 09:20 PM, 11:40 PM, 12:00 PM","02:20 PM, 04:40 PM, 07:00 PM, 09:20 PM, 11:40 PM, 12:00 PM","02:20 PM, 04:40 PM, 07:00 PM, 09:20 PM, 11:40 PM, 12:00 PM"
Bershama,Galaxy Elgezeera Plaza Cinema,"01:15 PM, 03:30 PM, 05:30 PM, 07:45 PM, 10:00 PM, 11:15 AM, 12:15 AM","01:15 PM, 03:30 PM, 05:30 PM, 07:45 PM, 10:00 PM, 11:15 AM, 12:15 AM","01:15 PM, 03:30 PM, 05:30 PM, 07:45 PM, 10:00 PM, 11:15 AM, 12:15 AM","01:15 PM, 03:30 PM, 05:30 PM, 07:45 PM, 10:00 PM, 11:15 AM, 12:15 AM","01:15 PM, 03:30 PM, 05:30 PM, 07:45 PM, 10:00 PM, 11:15 AM, 12:15 AM"
Bershama,Galaxy Mall of University C...,"01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:15 PM, 09:30 PM, 11:00 AM, 12:00 AM"
Bershama,Galaxy Mega Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Galaxy Tanta Cinema,"01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM","01:00 PM, 03:15 PM, 05:30 PM, 08:00 PM, 10:15 PM, 10:30 AM, 12:30 AM"
Bershama,Golden Stars DELUX Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM"
Bershama,Golden Stars VIP Cinema,"01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM","01:15 PM, 04:00 PM, 07:00 PM, 10:00 PM, 10:15 AM, 12:30 AM"
Bershama,Golf City Cinema,"01:15 PM, 02:20 PM, 03:50 PM, 04:45 PM, 06:45 PM, 07:45 PM, 09:45 PM, 10:45 AM, 10:45 PM","01:15 PM, 02:20 PM, 03:50 PM, 04:45 PM, 06:45 PM, 07:45 PM, 09:45 PM, 10:45 AM, 10:45 PM","01:15 PM, 02:20 PM, 03:50 PM, 04:45 PM, 06:45 PM, 07:45 PM, 09:45 PM, 10:45 AM, 10:45 PM","01:15 PM, 02:20 PM, 03:50 PM, 04:45 PM, 06:45 PM, 07:45 PM, 09:45 PM, 10:45 AM, 10:45 PM","01:15 PM, 02:20 PM, 03:50 PM, 04:45 PM, 06:45 PM, 07:45 PM, 09:45 PM, 10:45 AM, 10:45 PM"
Bershama,Grand Hurghada Cinema,"01:30 PM, 04:00 PM, 07:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 09:30 PM, 12:00 AM","01:30 PM, 04:00 PM, 07:00 PM, 09:30 PM, 12:00 AM"
Bershama,Green Plaza Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:00 PM, 11:00 AM, 12:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:00 PM, 11:00 AM, 12:30 AM"
Bershama,Hilton Cairo Grand Nile ( G...,"02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 10:00 PM, 12:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 10:00 PM, 12:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 10:00 PM, 12:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 10:00 PM, 12:00 AM, 12:00 PM","02:00 PM, 04:00 PM, 06:00 PM, 08:00 PM, 10:00 AM, 10:00 PM, 12:00 AM, 12:00 PM"
Bershama,Horeya Cinema Cinema,"03:15 PM, 06:00 PM, 08:15 PM, 10:30 AM, 12:45 PM","03:15 PM, 06:00 PM, 08:15 PM, 10:30 AM, 12:45 PM","03:15 PM, 06:00 PM, 08:15 PM, 10:30 AM, 12:45 PM","03:15 PM, 06:00 PM, 08:15 PM, 10:30 AM, 12:45 PM","03:15 PM, 06:00 PM, 08:15 PM, 10:30 AM, 12:45 PM"
Bershama,Kafr El-Sheikh Cinema,"02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM","02:00 PM, 06:00 PM, 10:00 AM"
Bershama,Kiroseiz Sharm El-Shaikh ...,"01:30 AM, 06:00 PM, 08:30 PM, 11:00 PM","01:30 AM, 06:00 PM, 08:30 PM, 11:00 PM","01:30 AM, 06:00 PM, 08:30 PM, 11:00 PM","01:30 AM, 06:00 PM, 08:30 PM, 11:00 PM","01:30 AM, 06:00 PM, 08:30 PM, 11:00 PM"
Bershama,Lido Cinema Cinema,"01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM","01:00 PM, 03:00 PM, 05:00 PM, 07:00 PM, 10:30 AM"
Bershama,Madinaty Cinema,"01:00 PM, 01:30 PM, 04:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 PM, 10:30 AM, 11:00 AM, 12:00 AM, 12:30 AM","01:00 PM, 01:30 PM, 04:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 PM, 10:30 AM, 11:00 AM, 12:00 AM, 12:30 AM","01:00 PM, 01:30 PM, 04:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 PM, 10:30 AM, 11:00 AM, 12:00 AM, 12:30 AM","01:00 PM, 01:30 PM, 04:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 PM, 10:30 AM, 11:00 AM, 12:00 AM, 12:30 AM","01:00 PM, 01:30 PM, 04:00 PM, 04:30 PM, 07:00 PM, 09:30 PM, 10:00 PM, 10:30 AM, 11:00 AM, 12:00 AM, 12:30 AM"
Bershama,Metro Cairo Cinema,"01:30 PM, 04:00 PM, 06:30 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 09:30 PM, 11:00 AM, 12:00 AM","01:30 PM, 04:00 PM, 06:30 PM, 09:30 PM, 11:00 AM, 12:00 AM"
